survey,ageGroup,measure,value,index
11,3,6,5,1
11,4,6,30,1
11,5,6,71,1
11,6,6,87,1
11,7,6,93,1
11,8,6,826,1
11,1,8,3,1
11,2,8,4,1
11,3,8,1,1
11,4,8,15,1
11,5,8,41,1
11,6,8,54,1
11,7,8,60,1
11,8,8,394,1
11,1,11,0,1
11,2,11,2,1
11,3,11,2,1
11,4,11,6,1
11,5,11,7,1
11,6,11,12,1
11,7,11,7,1
11,8,11,11,1
11,1,12,0,1
11,2,12,0,1
11,3,12,0,1
11,4,12,0,1
11,5,12,0,1
11,6,12,0,1
11,7,12,0,1
11,8,12,0,1
11,1,13,0,1
11,2,13,0,1
11,3,13,0,1
11,4,13,0,1
11,5,13,0,1
11,6,13,0,1
11,7,13,0,1
11,8,13,0,1
11,1,14,0,1
11,2,14,3,1
11,3,14,2,1
11,4,14,12,1
11,5,14,27,1
11,6,14,27,1
11,7,14,18,1
11,8,14,39,1
11,1,15,0,1
11,2,15,0,1
11,3,15,0,1
11,4,15,0,1
11,5,15,0,1
11,6,15,1,1
11,7,15,0,1
11,8,15,0,1
11,1,16,0,1
11,2,16,0,1
11,3,16,0,1
11,4,16,0,1
11,5,16,0,1
11,6,16,0,1
11,7,16,0,1
11,8,16,0,1
11,1,18,0,1
11,2,18,0,1
11,3,18,0,1
11,4,18,0,1
11,5,18,0,1
11,6,18,0,1
11,7,18,0,1
11,8,18,0,1
11,1,19,0,1
11,2,19,0,1
11,3,19,0,1
11,4,19,0,1
11,5,19,0,1
11,6,19,0,1
11,7,19,0,1
11,8,19,0,1
11,0,35,0.0684932,1
11,0,36,0.0596021,1
11,1,74,0,1
11,2,74,0,1
11,3,74,0,1
11,4,74,0,1
11,5,74,0,1
11,6,74,0.177033,1
11,7,74,0,1
11,8,74,0,1
11,1,76,0,1
11,2,76,0.00897216,1
11,3,76,0.00250892,1
11,4,76,0.0188527,1
11,5,76,0.016042,1
11,6,76,0.00961195,1
11,7,76,0.0034779,1
11,8,76,0.00383886,1
11,1,78,0,1
11,2,78,0.0460306,1
11,3,78,0.0231495,1
11,4,78,0.176768,1
11,5,78,0.160733,1
11,6,78,0.106887,1
11,7,78,0.0282418,1
11,8,78,0.0272293,1
12,1,0,30,1
12,2,0,15,1
12,3,0,26,1
12,4,0,72,1
12,5,0,121,1
12,6,0,111,1
12,7,0,109,1
12,8,0,478,1
12,1,1,6,1
12,2,1,5,1
12,3,1,3,1
12,4,1,19,1
12,5,1,49,1
12,6,1,56,1
12,7,1,67,1
12,8,1,387,1
12,1,3,3,1
12,2,3,3,1
12,3,3,0,1
12,4,3,12,1
12,5,3,35,1
12,6,3,41,1
12,7,3,36,1
12,8,3,222,1
12,1,6,6,1
12,2,6,8,1
12,3,6,3,1
12,4,6,23,1
12,5,6,74,1
12,6,6,91,1
12,7,6,101,1
12,8,6,840,1
12,1,8,3,1
12,2,8,4,1
12,3,8,0,1
12,4,8,16,1
12,5,8,43,1
12,6,8,62,1
12,7,8,51,1
12,8,8,406,1
12,1,11,0,1
12,2,11,0,1
12,3,11,2,1
12,4,11,9,1
12,5,11,5,1
12,6,11,6,1
12,7,11,2,1
12,8,11,13,1
12,1,12,0,1
12,2,12,1,1
12,3,12,0,1
12,4,12,0,1
12,5,12,0,1
12,6,12,0,1
12,7,12,0,1
12,8,12,0,1
12,1,13,0,1
12,2,13,0,1
12,3,13,0,1
12,4,13,0,1
12,5,13,0,1
12,6,13,0,1
12,7,13,0,1
12,8,13,0,1
12,1,14,1,1
12,2,14,0,1
12,3,14,2,1
12,4,14,13,1
12,5,14,17,1
12,6,14,18,1
12,7,14,10,1
12,8,14,27,1
12,1,15,0,1
12,2,15,0,1
12,3,15,0,1
12,4,15,0,1
12,5,15,0,1
12,6,15,0,1
12,7,15,0,1
12,8,15,0,1
12,1,16,0,1
12,2,16,0,1
12,3,16,0,1
12,4,16,0,1
12,5,16,0,1
12,6,16,0,1
12,7,16,0,1
12,8,16,0,1
12,1,18,0,1
12,2,18,0,1
12,3,18,0,1
12,4,18,0,1
12,5,18,0,1
12,6,18,0,1
12,7,18,0,1
12,8,18,0,1
12,1,19,0,1
12,2,19,0,1
12,3,19,0,1
12,4,19,0,1
12,5,19,0,1
12,6,19,0,1
12,7,19,0,1
12,8,19,0,1
12,0,35,0.0684932,1
12,0,36,0.0605402,1
12,1,74,0,1
12,2,74,0,1
12,3,74,0,1
12,4,74,0,1
12,5,74,0,1
12,6,74,0,1
12,7,74,0,1
12,8,74,0,1
12,1,76,0.00521447,1
12,2,76,0.00309103,1
12,3,76,0.0027481,1
12,4,76,0.0217943,1
12,5,76,0.0122298,1
12,6,76,0.00427745,1
12,7,76,0.00226572,1
12,8,76,0.00209213,1
12,1,78,0.0263311,1
12,2,78,0.0157125,1
12,3,78,0.0186857,1
12,4,78,0.203874,1
12,5,78,0.143798,1
12,6,78,0.05488,1
12,7,78,0.0205851,1
12,8,78,0.0133678,1
13,1,0,27,1
13,2,0,17,1
13,3,0,28,1
13,4,0,75,1
13,5,0,121,1
13,6,0,104,1
13,7,0,107,1
13,8,0,478,1
13,1,1,3,1
13,2,1,4,1
13,3,1,4,1
13,4,1,21,1
13,5,1,58,1
13,6,1,49,1
13,7,1,70,1
13,8,1,391,1
13,1,3,1,1
13,2,3,2,1
13,3,3,1,1
13,4,3,12,1
13,5,3,39,1
13,6,3,35,1
13,7,3,42,1
13,8,3,219,1
13,1,6,3,1
13,2,6,6,1
13,3,6,4,1
13,4,6,25,1
13,5,6,89,1
13,6,6,76,1
13,7,6,107,1
13,8,6,861,1
13,1,8,1,1
13,2,8,3,1
13,3,8,1,1
13,4,8,14,1
13,5,8,51,1
13,6,8,46,1
13,7,8,63,1
13,8,8,385,1
13,1,11,1,1
13,2,11,0,1
13,3,11,0,1
13,4,11,5,1
13,5,11,7,1
13,6,11,12,1
13,7,11,6,1
13,8,11,12,1
13,1,12,0,1
13,2,12,0,1
13,3,12,0,1
13,4,12,0,1
13,5,12,0,1
13,6,12,0,1
13,7,12,0,1
13,8,12,0,1
13,1,13,0,1
13,2,13,0,1
13,3,13,0,1
13,4,13,0,1
13,5,13,0,1
13,6,13,0,1
13,7,13,0,1
13,8,13,0,1
13,1,14,2,1
13,2,14,0,1
13,3,14,1,1
13,4,14,10,1
13,5,14,23,1
13,6,14,17,1
13,7,14,13,1
13,8,14,44,1
13,1,15,0,1
13,2,15,0,1
13,3,15,0,1
13,4,15,0,1
13,5,15,0,1
13,6,15,0,1
13,7,15,0,1
13,8,15,0,1
13,1,16,0,1
13,2,16,0,1
13,3,16,0,1
13,4,16,0,1
13,5,16,0,1
13,6,16,0,1
13,7,16,0,1
13,8,16,0,1
13,1,18,0,1
13,2,18,0,1
13,3,18,0,1
13,4,18,0,1
13,5,18,0,1
13,6,18,0,1
13,7,18,0,1
13,8,18,0,1
13,1,19,0,1
13,2,19,0,1
13,3,19,0,1
13,4,19,0,1
13,5,19,0,1
13,6,19,0,1
13,7,19,0,1
13,8,19,0,1
13,0,35,0.0684932,1
13,0,36,0.0623678,1
13,1,74,0,1
13,2,74,0,1
13,3,74,0,1
13,4,74,0,1
13,5,74,0,1
13,6,74,0,1
13,7,74,0,1
13,8,74,0,1
13,1,76,0.00768703,1
13,2,76,0,1
13,3,76,0.00480305,1
13,4,76,0.0116439,1
13,5,76,0.0153666,1
13,6,76,0.00595047,1
13,7,76,0.00301899,1
13,8,76,0.00413399,1
13,1,78,0.0386305,1
13,2,78,0,1
13,3,78,0.0245332,1
13,4,78,0.10302,1
13,5,78,0.218964,1
13,6,78,0.0559604,1
13,7,78,0.0303032,1
13,8,78,0.0283742,1
14,1,0,28,1
14,2,0,16,1
14,3,0,29,1
14,4,0,77,1
14,5,0,114,1
14,6,0,107,1
14,7,0,112,1
14,8,0,484,1
14,1,1,1,1
14,2,1,5,1
14,3,1,8,1
14,4,1,28,1
14,5,1,51,1
14,6,1,48,1
14,7,1,69,1
14,8,1,394,1
14,1,3,0,1
14,2,3,2,1
14,3,3,2,1
14,4,3,17,1
14,5,3,36,1
14,6,3,35,1
14,7,3,40,1
14,8,3,222,1
14,1,6,1,1
14,2,6,7,1
14,3,6,9,1
14,4,6,33,1
14,5,6,73,1
14,6,6,79,1
14,7,6,108,1
14,8,6,856,1
14,1,8,0,1
14,2,8,3,1
14,3,8,2,1
14,4,8,19,1
14,5,8,49,1
14,6,8,54,1
14,7,8,61,1
14,8,8,401,1
14,1,11,1,1
14,2,11,0,1
14,3,11,0,1
14,4,11,3,1
14,5,11,11,1
14,6,11,7,1
14,7,11,4,1
14,8,11,6,1
14,1,12,0,1
14,2,12,0,1
14,3,12,0,1
14,4,12,0,1
14,5,12,1,1
14,6,12,0,1
14,7,12,0,1
14,8,12,0,1
14,1,13,0,1
14,2,13,0,1
14,3,13,0,1
14,4,13,0,1
14,5,13,0,1
14,6,13,0,1
14,7,13,0,1
14,8,13,0,1
14,1,14,1,1
14,2,14,0,1
14,3,14,1,1
14,4,14,13,1
14,5,14,20,1
14,6,14,17,1
14,7,14,14,1
14,8,14,31,1
14,1,15,0,1
14,2,15,0,1
14,3,15,0,1
14,4,15,0,1
14,5,15,0,1
14,6,15,0,1
14,7,15,0,1
14,8,15,0,1
14,1,16,0,1
14,2,16,0,1
14,3,16,0,1
14,4,16,0,1
14,5,16,0,1
14,6,16,0,1
14,7,16,0,1
14,8,16,0,1
14,1,18,0,1
14,2,18,0,1
14,3,18,0,1
14,4,18,0,1
14,5,18,0,1
14,6,18,0,1
14,7,18,0,1
14,8,18,0,1
14,1,19,0,1
14,2,19,0,1
14,3,19,0,1
14,4,19,0,1
14,5,19,0,1
14,6,19,0,1
14,7,19,0,1
14,8,19,0,1
14,0,35,0.0684932,1
14,0,36,0.0637292,1
14,1,74,0,1
14,2,74,0,1
14,3,74,0,1
14,4,74,0,1
14,5,74,0,1
14,6,74,0,1
14,7,74,0,1
14,8,74,0,1
14,1,76,0.0079675,1
14,2,76,0,1
14,3,76,0.00186284,1
14,4,76,0.0147182,1
14,5,76,0.0115255,1
14,6,76,0.00500388,1
14,7,76,0.00301967,1
14,8,76,0.00300297,1
14,1,78,0.0408928,1
14,2,78,0,1
14,3,78,0.0136926,1
14,4,78,0.120752,1
14,5,78,0.133637,1
14,6,78,0.0583752,1
14,7,78,0.0325638,1
14,8,78,0.0198369,1
15,1,0,30,1
15,2,0,17,1
15,3,0,27,1
15,4,0,72,1
15,5,0,121,1
15,6,0,108,1
15,7,0,114,1
15,8,0,476,1
15,1,1,2,1
15,2,1,7,1
15,3,1,11,1
15,4,1,22,1
15,5,1,49,1
15,6,1,48,1
15,7,1,74,1
15,8,1,378,1
15,1,3,1,1
15,2,3,2,1
15,3,3,4,1
15,4,3,12,1
15,5,3,36,1
15,6,3,37,1
15,7,3,53,1
15,8,3,205,1
15,1,6,2,1
15,2,6,8,1
15,3,6,12,1
15,4,6,27,1
15,5,6,74,1
15,6,6,87,1
15,7,6,122,1
15,8,6,827,1
15,1,8,1,1
15,2,8,2,1
15,3,8,5,1
15,4,8,14,1
15,5,8,50,1
15,6,8,60,1
15,7,8,84,1
15,8,8,383,1
15,1,11,0,1
15,2,11,0,1
15,3,11,1,1
15,4,11,8,1
15,5,11,5,1
15,6,11,4,1
15,7,11,3,1
15,8,11,13,1
15,1,12,0,1
15,2,12,0,1
15,3,12,0,1
15,4,12,0,1
15,5,12,0,1
15,6,12,0,1
15,7,12,0,1
15,8,12,0,1
15,1,13,0,1
15,2,13,0,1
15,3,13,0,1
15,4,13,0,1
15,5,13,1,1
15,6,13,0,1
15,7,13,0,1
15,8,13,0,1
15,1,14,0,1
15,2,14,2,1
15,3,14,6,1
15,4,14,15,1
15,5,14,17,1
15,6,14,17,1
15,7,14,17,1
15,8,14,28,1
15,1,15,0,1
15,2,15,0,1
15,3,15,0,1
15,4,15,0,1
15,5,15,1,1
15,6,15,0,1
15,7,15,0,1
15,8,15,0,1
15,1,16,0,1
15,2,16,0,1
15,3,16,0,1
15,4,16,0,1
15,5,16,0,1
15,6,16,0,1
15,7,16,0,1
15,8,16,0,1
15,1,18,0,1
15,2,18,0,1
15,3,18,0,1
15,4,18,0,1
15,5,18,0,1
15,6,18,0,1
15,7,18,0,1
15,8,18,0,1
15,1,19,0,1
15,2,19,0,1
15,3,19,0,1
15,4,19,0,1
15,5,19,0,1
15,6,19,0,1
15,7,19,0,1
15,8,19,0,1
15,0,35,0.0684932,1
15,0,36,0.0635312,1
15,1,74,0,1
15,2,74,0,1
15,3,74,0,1
15,4,74,0,1
15,5,74,0.0648361,1
15,6,74,0,1
15,7,74,0,1
15,8,74,0,1
15,1,76,0,1
15,2,76,0.00754716,1
15,3,76,0.0200723,1
15,4,76,0.0242427,1
15,5,76,0.0110174,1
15,6,76,0.00462697,1
15,7,76,0.00302363,1
15,8,76,0.00293265,1
15,1,78,0,1
15,2,78,0.0376502,1
15,3,78,0.148687,1
15,4,78,0.349388,1
15,5,78,0.11128,1
15,6,78,0.0468379,1
15,7,78,0.0283923,1
15,8,78,0.0183003,1
16,1,0,27,1
16,2,0,18,1
16,3,0,26,1
16,4,0,71,1
16,5,0,123,1
16,6,0,101,1
16,7,0,110,1
16,8,0,484,1
16,1,1,2,1
16,2,1,6,1
16,3,1,7,1
16,4,1,24,1
16,5,1,48,1
16,6,1,49,1
16,7,1,73,1
16,8,1,398,1
16,1,3,0,1
16,2,3,3,1
16,3,3,4,1
16,4,3,15,1
16,5,3,32,1
16,6,3,33,1
16,7,3,47,1
16,8,3,212,1
16,1,6,2,1
16,2,6,8,1
16,3,6,7,1
16,4,6,29,1
16,5,6,70,1
16,6,6,87,1
16,7,6,120,1
16,8,6,857,1
16,1,8,0,1
16,2,8,3,1
16,3,8,4,1
16,4,8,16,1
16,5,8,44,1
16,6,8,59,1
16,7,8,74,1
16,8,8,404,1
16,1,11,0,1
16,2,11,0,1
16,3,11,5,1
16,4,11,7,1
16,5,11,5,1
16,6,11,11,1
16,7,11,7,1
16,8,11,5,1
16,1,12,0,1
16,2,12,0,1
16,3,12,0,1
16,4,12,0,1
16,5,12,0,1
16,6,12,0,1
16,7,12,0,1
16,8,12,0,1
16,1,13,0,1
16,2,13,0,1
16,3,13,0,1
16,4,13,0,1
16,5,13,0,1
16,6,13,0,1
16,7,13,0,1
16,8,13,0,1
16,1,14,0,1
16,2,14,2,1
16,3,14,6,1
16,4,14,18,1
16,5,14,20,1
16,6,14,21,1
16,7,14,21,1
16,8,14,28,1
16,1,15,0,1
16,2,15,0,1
16,3,15,0,1
16,4,15,0,1
16,5,15,1,1
16,6,15,0,1
16,7,15,0,1
16,8,15,0,1
16,1,16,0,1
16,2,16,0,1
16,3,16,0,1
16,4,16,0,1
16,5,16,0,1
16,6,16,0,1
16,7,16,0,1
16,8,16,0,1
16,1,18,0,1
16,2,18,0,1
16,3,18,0,1
16,4,18,0,1
16,5,18,0,1
16,6,18,0,1
16,7,18,0,1
16,8,18,0,1
16,1,19,0,1
16,2,19,0,1
16,3,19,0,1
16,4,19,0,1
16,5,19,0,1
16,6,19,0,1
16,7,19,0,1
16,8,19,0,1
16,0,35,0.0684932,1
16,0,36,0.0630933,1
16,1,74,0,1
16,2,74,0,1
16,3,74,0,1
16,4,74,0,1
16,5,74,0.058936,1
16,6,74,0,1
16,7,74,0,1
16,8,74,0,1
16,1,76,0,1
16,2,76,0.0167759,1
16,3,76,0.0214489,1
16,4,76,0.0181808,1
16,5,76,0.0155015,1
16,6,76,0.00683905,1
16,7,76,0.00403805,1
16,8,76,0.00311826,1
16,1,78,0,1
16,2,78,0.090633,1
16,3,78,0.163957,1
16,4,78,0.145193,1
16,5,78,0.239761,1
16,6,78,0.0801027,1
16,7,78,0.0467647,1
16,8,78,0.0217366,1
17,1,0,30,1
17,2,0,14,1
17,3,0,29,1
17,4,0,72,1
17,5,0,116,1
17,6,0,104,1
17,7,0,116,1
17,8,0,479,1
17,1,1,3,1
17,2,1,2,1
17,3,1,9,1
17,4,1,21,1
17,5,1,43,1
17,6,1,46,1
17,7,1,80,1
17,8,1,387,1
17,1,3,1,1
17,2,3,0,1
17,3,3,6,1
17,4,3,13,1
17,5,3,33,1
17,6,3,34,1
17,7,3,60,1
17,8,3,223,1
17,1,6,3,1
17,2,6,2,1
17,3,6,11,1
17,4,6,26,1
17,5,6,61,1
17,6,6,82,1
17,7,6,141,1
17,8,6,836,1
17,1,8,1,1
17,2,8,0,1
17,3,8,7,1
17,4,8,16,1
17,5,8,44,1
17,6,8,63,1
17,7,8,97,1
17,8,8,403,1
17,1,11,0,1
17,2,11,2,1
17,3,11,1,1
17,4,11,6,1
17,5,11,10,1
17,6,11,9,1
17,7,11,2,1
17,8,11,10,1
17,1,12,0,1
17,2,12,0,1
17,3,12,0,1
17,4,12,0,1
17,5,12,0,1
17,6,12,0,1
17,7,12,0,1
17,8,12,0,1
17,1,13,0,1
17,2,13,0,1
17,3,13,0,1
17,4,13,0,1
17,5,13,0,1
17,6,13,0,1
17,7,13,0,1
17,8,13,0,1
17,1,14,0,1
17,2,14,3,1
17,3,14,6,1
17,4,14,12,1
17,5,14,13,1
17,6,14,16,1
17,7,14,15,1
17,8,14,31,1
17,1,15,0,1
17,2,15,0,1
17,3,15,0,1
17,4,15,0,1
17,5,15,1,1
17,6,15,0,1
17,7,15,0,1
17,8,15,0,1
17,1,16,0,1
17,2,16,0,1
17,3,16,0,1
17,4,16,0,1
17,5,16,0,1
17,6,16,0,1
17,7,16,0,1
17,8,16,0,1
17,1,18,0,1
17,2,18,0,1
17,3,18,0,1
17,4,18,0,1
17,5,18,0,1
17,6,18,0,1
17,7,18,0,1
17,8,18,0,1
17,1,19,0,1
17,2,19,0,1
17,3,19,0,1
17,4,19,0,1
17,5,19,0,1
17,6,19,0,1
17,7,19,0,1
17,8,19,0,1
17,0,35,0.0684932,1
17,0,36,0.0647934,1
17,1,74,0,1
17,2,74,0,1
17,3,74,0,1
17,4,74,0,1
17,5,74,0.0795237,1
17,6,74,0,1
17,7,74,0,1
17,8,74,0,1
17,1,76,0,1
17,2,76,0.00839494,1
17,3,76,0.0254474,1
17,4,76,0.0199356,1
17,5,76,0.0105392,1
17,6,76,0.00577499,1
17,7,76,0.00446662,1
17,8,76,0.00249375,1
17,1,78,0,1
17,2,78,0.0437701,1
17,3,78,0.178868,1
17,4,78,0.321959,1
17,5,78,0.137361,1
17,6,78,0.0652947,1
17,7,78,0.052369,1
17,8,78,0.0165476,1
18,1,0,29,1
18,2,0,15,1
18,3,0,33,1
18,4,0,72,1
18,5,0,119,1
18,6,0,113,1
18,7,0,108,1
18,8,0,477,1
18,1,1,4,1
18,2,1,2,1
18,3,1,11,1
18,4,1,21,1
18,5,1,44,1
18,6,1,59,1
18,7,1,76,1
18,8,1,393,1
18,1,3,2,1
18,2,3,1,1
18,3,3,7,1
18,4,3,15,1
18,5,3,28,1
18,6,3,41,1
18,7,3,51,1
18,8,3,224,1
18,1,6,4,1
18,2,6,2,1
18,3,6,13,1
18,4,6,28,1
18,5,6,58,1
18,6,6,92,1
18,7,6,139,1
18,8,6,851,1
18,1,8,2,1
18,2,8,1,1
18,3,8,8,1
18,4,8,18,1
18,5,8,36,1
18,6,8,66,1
18,7,8,80,1
18,8,8,406,1
18,1,11,0,1
18,2,11,1,1
18,3,11,1,1
18,4,11,5,1
18,5,11,6,1
18,6,11,2,1
18,7,11,7,1
18,8,11,12,1
18,1,12,0,1
18,2,12,0,1
18,3,12,0,1
18,4,12,0,1
18,5,12,0,1
18,6,12,0,1
18,7,12,0,1
18,8,12,0,1
18,1,13,0,1
18,2,13,0,1
18,3,13,0,1
18,4,13,0,1
18,5,13,0,1
18,6,13,0,1
18,7,13,0,1
18,8,13,0,1
18,1,14,3,1
18,2,14,1,1
18,3,14,3,1
18,4,14,10,1
18,5,14,19,1
18,6,14,10,1
18,7,14,23,1
18,8,14,38,1
18,1,15,0,1
18,2,15,0,1
18,3,15,0,1
18,4,15,2,1
18,5,15,0,1
18,6,15,0,1
18,7,15,0,1
18,8,15,0,1
18,1,16,0,1
18,2,16,0,1
18,3,16,0,1
18,4,16,0,1
18,5,16,0,1
18,6,16,0,1
18,7,16,0,1
18,8,16,0,1
18,1,18,0,1
18,2,18,0,1
18,3,18,0,1
18,4,18,0,1
18,5,18,0,1
18,6,18,0,1
18,7,18,0,1
18,8,18,0,1
18,1,19,0,1
18,2,19,0,1
18,3,19,0,1
18,4,19,0,1
18,5,19,0,1
18,6,19,0,1
18,7,19,0,1
18,8,19,0,1
18,0,35,0.0684932,1
18,0,36,0.065382,1
18,1,74,0,1
18,2,74,0,1
18,3,74,0,1
18,4,74,0.101244,1
18,5,74,0,1
18,6,74,0,1
18,7,74,0,1
18,8,74,0,1
18,1,76,0.0314856,1
18,2,76,0.0027216,1
18,3,76,0.00766946,1
18,4,76,0.0175179,1
18,5,76,0.00925344,1
18,6,76,0.00404968,1
18,7,76,0.00434299,1
18,8,76,0.00316986,1
18,1,78,0.157743,1
18,2,78,0.0136305,1
18,3,78,0.0554909,1
18,4,78,0.176472,1
18,5,78,0.0960122,1
18,6,78,0.0453796,1
18,7,78,0.0378905,1
18,8,78,0.019827,1
19,1,0,26,1
19,2,0,15,1
19,3,0,31,1
19,4,0,73,1
19,5,0,115,1
19,6,0,107,1
19,7,0,106,1
19,8,0,485,1
19,1,1,3,1
19,2,1,2,1
19,3,1,8,1
19,4,1,18,1
19,5,1,39,1
19,6,1,57,1
19,7,1,77,1
19,8,1,391,1
19,1,3,1,1
19,2,3,1,1
19,3,3,6,1
19,4,3,12,1
19,5,3,23,1
19,6,3,41,1
19,7,3,49,1
19,8,3,226,1
19,1,6,3,1
19,2,6,2,1
19,3,6,8,1
19,4,6,22,1
19,5,6,52,1
19,6,6,84,1
19,7,6,139,1
19,8,6,855,1
19,1,8,1,1
19,2,8,1,1
19,3,8,6,1
19,4,8,12,1
19,5,8,30,1
19,6,8,59,1
19,7,8,78,1
19,8,8,423,1
19,1,11,2,1
19,2,11,1,1
19,3,11,3,1
19,4,11,5,1
19,5,11,10,1
19,6,11,9,1
19,7,11,7,1
19,8,11,4,1
19,1,12,0,1
19,2,12,0,1
19,3,12,0,1
19,4,12,0,1
19,5,12,0,1
19,6,12,0,1
19,7,12,0,1
19,8,12,0,1
19,1,13,0,1
19,2,13,0,1
19,3,13,0,1
19,4,13,1,1
19,5,13,0,1
19,6,13,0,1
19,7,13,0,1
19,8,13,0,1
19,1,14,3,1
19,2,14,2,1
19,3,14,7,1
19,4,14,7,1
19,5,14,13,1
19,6,14,23,1
19,7,14,22,1
19,8,14,25,1
19,1,15,0,1
19,2,15,0,1
19,3,15,0,1
19,4,15,0,1
19,5,15,0,1
19,6,15,0,1
19,7,15,0,1
19,8,15,0,1
19,1,16,0,1
19,2,16,0,1
19,3,16,0,1
19,4,16,0,1
19,5,16,0,1
19,6,16,0,1
19,7,16,0,1
19,8,16,0,1
19,1,18,0,1
19,2,18,0,1
19,3,18,0,1
19,4,18,0,1
19,5,18,0,1
19,6,18,0,1
19,7,18,0,1
19,8,18,0,1
19,1,19,0,1
19,2,19,0,1
19,3,19,0,1
19,4,19,0,1
19,5,19,0,1
19,6,19,0,1
19,7,19,0,1
19,8,19,0,1
19,0,35,0.0684932,1
19,0,36,0.0616515,1
19,1,74,0,1
19,2,74,0,1
19,3,74,0,1
19,4,74,0.101665,1
19,5,74,0,1
19,6,74,0,1
19,7,74,0,1
19,8,74,0,1
19,1,76,0.023509,1
19,2,76,0.00554042,1
19,3,76,0.0205656,1
19,4,76,0.0192216,1
19,5,76,0.00952441,1
19,6,76,0.00644575,1
19,7,76,0.0042991,1
19,8,76,0.00214211,1
19,1,78,0.116926,1
19,2,78,0.0304024,1
19,3,78,0.119874,1
19,4,78,0.256277,1
19,5,78,0.135131,1
19,6,78,0.0618617,1
19,7,78,0.039393,1
19,8,78,0.0140273,1
20,1,0,30,1
20,2,0,16,1
20,3,0,29,1
20,4,0,75,1
20,5,0,120,1
20,6,0,112,1
20,7,0,108,1
20,8,0,478,1
20,1,1,2,1
20,2,1,3,1
20,3,1,7,1
20,4,1,21,1
20,5,1,39,1
20,6,1,64,1
20,7,1,80,1
20,8,1,396,1
20,1,3,0,1
20,2,3,2,1
20,3,3,5,1
20,4,3,12,1
20,5,3,31,1
20,6,3,45,1
20,7,3,49,1
20,8,3,227,1
20,1,6,3,1
20,2,6,3,1
20,3,6,8,1
20,4,6,25,1
20,5,6,52,1
20,6,6,91,1
20,7,6,150,1
20,8,6,861,1
20,1,8,0,1
20,2,8,2,1
20,3,8,6,1
20,4,8,15,1
20,5,8,39,1
20,6,8,64,1
20,7,8,81,1
20,8,8,414,1
20,1,11,0,1
20,2,11,1,1
20,3,11,3,1
20,4,11,3,1
20,5,11,5,1
20,6,11,5,1
20,7,11,3,1
20,8,11,12,1
20,1,12,0,1
20,2,12,0,1
20,3,12,0,1
20,4,12,0,1
20,5,12,0,1
20,6,12,0,1
20,7,12,0,1
20,8,12,0,1
20,1,13,0,1
20,2,13,0,1
20,3,13,0,1
20,4,13,0,1
20,5,13,0,1
20,6,13,0,1
20,7,13,0,1
20,8,13,0,1
20,1,14,0,1
20,2,14,3,1
20,3,14,6,1
20,4,14,11,1
20,5,14,19,1
20,6,14,16,1
20,7,14,18,1
20,8,14,36,1
20,1,15,0,1
20,2,15,0,1
20,3,15,0,1
20,4,15,0,1
20,5,15,0,1
20,6,15,0,1
20,7,15,0,1
20,8,15,0,1
20,1,16,0,1
20,2,16,0,1
20,3,16,0,1
20,4,16,0,1
20,5,16,0,1
20,6,16,0,1
20,7,16,0,1
20,8,16,0,1
20,1,18,0,1
20,2,18,0,1
20,3,18,0,1
20,4,18,0,1
20,5,18,0,1
20,6,18,0,1
20,7,18,0,1
20,8,18,0,1
20,1,19,0,1
20,2,19,0,1
20,3,19,0,1
20,4,19,0,1
20,5,19,0,1
20,6,19,0,1
20,7,19,0,1
20,8,19,0,1
20,0,35,0.0684932,1
20,0,36,0.0611664,1
20,1,74,0,1
20,2,74,0,1
20,3,74,0,1
20,4,74,0,1
20,5,74,0,1
20,6,74,0,1
20,7,74,0,1
20,8,74,0,1
20,1,76,0,1
20,2,76,0.0100718,1
20,3,76,0.0147007,1
20,4,76,0.0112384,1
20,5,76,0.0110772,1
20,6,76,0.00520813,1
20,7,76,0.00407059,1
20,8,76,0.00337651,1
20,1,78,0,1
20,2,78,0.0549523,1
20,3,78,0.0999893,1
20,4,78,0.116709,1
20,5,78,0.164268,1
20,6,78,0.053066,1
20,7,78,0.0491099,1
20,8,78,0.020617,1
21,1,0,28,1
21,2,0,15,1
21,3,0,35,1
21,4,0,71,1
21,5,0,119,1
21,6,0,113,1
21,7,0,101,1
21,8,0,482,1
21,1,1,6,1
21,2,1,4,1
21,3,1,6,1
21,4,1,18,1
21,5,1,41,1
21,6,1,71,1
21,7,1,72,1
21,8,1,390,1
21,1,3,1,1
21,2,3,2,1
21,3,3,5,1
21,4,3,9,1
21,5,3,30,1
21,6,3,52,1
21,7,3,52,1
21,8,3,224,1
21,1,6,7,1
21,2,6,4,1
21,3,6,8,1
21,4,6,21,1
21,5,6,58,1
21,6,6,108,1
21,7,6,144,1
21,8,6,866,1
21,1,8,1,1
21,2,8,2,1
21,3,8,6,1
21,4,8,11,1
21,5,8,39,1
21,6,8,72,1
21,7,8,84,1
21,8,8,404,1
21,1,11,0,1
21,2,11,2,1
21,3,11,0,1
21,4,11,5,1
21,5,11,7,1
21,6,11,6,1
21,7,11,10,1
21,8,11,6,1
21,1,12,0,1
21,2,12,0,1
21,3,12,0,1
21,4,12,0,1
21,5,12,1,1
21,6,12,1,1
21,7,12,0,1
21,8,12,0,1
21,1,13,0,1
21,2,13,0,1
21,3,13,0,1
